snr_db,label,h_real_0,h_imag_0,tau_0,h_real_1,h_imag_1,tau_1,h_real_2,h_imag_2,tau_2,h_real_3,h_imag_3,tau_3,h_real_4,h_imag_4,tau_4,h_real_5,h_imag_5,tau_5
0,1,-0.8313724975403339,0.44184995807613814,0.0,-0.14994631848293222,0.3067579997403578,15.207587212141688,0.44213159261375357,-0.07525427190279652,22.186876917449634,-0.0117308745347358,0.2157447236297945,28.741398695738138,0.557766338767792,0.10642231248316,36.55167575553583,0.5456541268683299,-0.48789043816034416,40.12587063635299
0,1,1.0637807545341087,0.1324336246159119,0.0,-0.03579899868986839,0.2567034479872139,1.4768348341281383,-0.2599115960214593,0.10256058038071536,2.1486746382299398,0.16037736896938953,0.3713903010417385,12.474576778891027,-0.11265579584465124,-0.1363957606149227,13.57233793300162,-0.2479284281135414,0.2167585914881811,31.599513934557244
0,1,1.0338157037427542,0.4807782760580458,0.0,0.16490390410503752,-0.23523224883449584,0.8393498891070266,0.2586081749342285,0.42732506266386105,11.817700990078261,-0.2775521880396179,0.22692592569811126,15.540144631846157,0.14380453484139163,0.2725008064457516,23.440097967295017,-0.3256583392224498,0.14297289974838565,39.598390096759836
0,1,-0.998317195464589,-0.3275050932503044,0.0,0.33071011388674265,0.13171692914157737,5.99721649705654,-0.648019068883827,-0.5117733766231543,8.959943603065009,0.2463247908670543,-0.06956875960007192,28.584931537921292,0.2625982686569198,0.23519828442902602,35.89066784135328,0.015518980408503885,-0.10107671658153748,93.55143294474792
0,1,-0.9083958310524877,0.21151576226381807,0.0,0.26610289799686226,-0.3233384829647464,3.6984095599918123,-0.2932899346016655,-0.05535986805360739,5.147037211774649,-0.23272437373606897,-0.2390932816049307,10.072280085987813,0.3846482475897783,-0.059465095831457766,37.241790758821544,0.09306114046579897,-0.24331433453089904,46.044467554029026
0,1,-0.24967503808706892,-0.6873919917082494,0.0,-0.11646281128309573,-0.6357581060945243,29.752136290111235,-0.19715085237920094,0.051935639683312634,30.035831998987245,-0.38477610588066724,0.08524918595418969,46.40406115837184,0.1842545569645972,-0.08152291611764395,57.93126364756555,0.32014526795453374,0.14697537326968857,97.51705768027925
0,1,0.9222209374168174,-0.13756115543186553,0.0,0.2944743238282296,0.36062672811243807,0.4623858301615318,0.9118969591010923,0.528741957084374,7.7003676688492995,0.4207121401208601,-0.3117324829505525,45.55924865183009,0.26850358298982313,-0.28847053652620835,98.8313235016542,0.29991951599907224,-0.012881609317246844,108.24185173601684
0,1,1.169194712087686,0.1292979106450282,0.0,-0.03072059532282933,0.08444092016756025,1.1507879670024899,-0.039719698909207415,-0.4030872201957288,6.682828821193381,0.20396315369411697,0.15522972917057337,25.657455238523745,-0.13140513866548467,0.17957753723790718,34.08596094087477,0.2801566950420313,0.12028842833260511,36.00626022319052
0,1,0.7483706316301865,0.10845164813225253,0.0,-0.09823920793190563,0.1258860974641005,9.07154269258917,-0.26753328086982314,0.41169308685287864,21.781392422098378,-0.076737383565286,-0.2445084743590924,38.26214998359395,-0.08417078247460802,-0.03892296164488286,50.49405449605859,0.3778225616237279,0.26388872075806813,71.23092314711253
0,1,-0.8585955156082629,-0.11769182971904188,0.0,-0.03223382635769903,-0.25561718283376095,2.129321826277355,0.13821684760812064,-0.13106669679754543,16.35035020808533,-0.6535773747056512,-0.4091604884633686,34.90217553310939,0.3412329255449824,0.20834497057687054,44.163180686341015,-0.039641403663873954,0.2550922289580364,77.05270569962988
0,1,-0.18957646173065273,0.9825629399883246,0.0,-0.29509682083111605,0.6489246060782464,9.310103562420453,-0.04248824780077454,-0.09904849996366373,11.942794953451992,0.846079684301218,0.08427654400874277,29.756729027765147,-0.4404303228341549,-0.17381235660321617,32.146827789065384,-0.3950054979110662,0.030982438858458174,32.46299358857219
0,1,1.009203101389581,-0.6782405150458196,0.0,-0.10691421914599034,0.04841158265647786,0.7164708608003203,0.11627760136235815,0.23208374336944312,3.925834941643606,-0.29489721279372816,-0.08491568159675889,6.12454352992227,0.5866139045418148,0.30499245390748614,15.789986049753677,0.29324528937229816,0.30801042426131986,46.849591949098766
0,1,-1.4118532883979644,0.03622494611485079,0.0,0.05842540562297649,0.08607781744469459,3.599277081667467,0.2724081935134474,-0.20486318058903685,4.042241771377096,0.7628603350586507,-0.1827591281037054,5.929887288367681,-0.7471923519086595,0.019499205230227412,44.65500184625947,-0.2098586523451621,-0.32957703655181453,74.15705038692164
0,1,0.7941189875256229,-1.0334302591599225,0.0,0.03576134926802097,0.10248727846034247,8.208102255093573,0.10096820746060098,0.3207391619201517,19.22423664413394,-0.17639726027564268,0.036329182563927045,23.40296104269815,-0.020185342966862245,-0.6841376356530926,45.41151270572823,-0.07587620191297514,-0.26710900335902765,71.57767676004565
0,1,-0.5329886686852093,-1.0163684024599373,0.0,0.3169895661249973,-0.20543787962802512,8.935996221985496,-0.7853728825216417,-0.09859966050189907,21.374905571408796,-0.3594496515769967,0.5965832121918194,21.55252635405134,0.40681578130966994,-0.4596343928068449,49.20815059253135,-0.24143271181337755,0.3654317538297981,58.40067741178612
0,1,0.23087666199717652,-0.16218491750988973,0.0,0.22765149174513966,0.1500949712494153,3.5542048005343894,0.5648859158875554,0.6945935801798178,4.37989117197251,-0.4265002097404769,0.30534005701217515,6.244186808755536,0.21576279920278174,-0.17218129424142387,21.56969096055607,0.033179559802854225,0.10240848935847245,53.65907236769729
0,1,-0.5322629957174916,-0.8685263157386649,0.0,0.23076527193183227,0.48511632306341945,1.1834477634283391,0.4515890705645494,-0.6671859797768751,9.04799535974186,0.12948749506251012,-0.08540535585160065,30.7261903628948,-0.07222201445931409,-0.1530989730975438,53.99388397839452,-0.31154591204895116,0.006645448166468415,142.982740001951
0,1,-0.6641908257301062,0.5439358246431648,0.0,0.07873853481479265,0.45315447673115583,2.059771089885824,0.27019157830198853,0.2489231898735741,4.9051268811474795,-0.08238315677555329,0.20953023354883174,29.36033411946857,0.07619186348472062,-0.15657738764733686,32.57994754301312,-0.09123242268037648,-0.27263386879184204,128.1272565041993
0,1,0.4578089778778039,-0.9290430432305216,0.0,0.04506361289168643,-0.016898538738564006,0.5892922418099893,0.304665981804875,-0.223200357178388,8.827618155703618,-0.21512649785159263,-0.0876041759923562,24.563996127142683,0.25228938873204254,0.38440901011231965,53.531974969773245,-0.21872070512720082,-0.26749783033871055,62.58293183423392
0,1,-0.8289579729370989,-0.478824238772061,0.0,-0.4177527073247024,-0.021507456729499802,7.95905638449061,0.2946636480035253,0.013447959412791997,26.50965508776944,0.07051150726268358,-0.5684720910804897,48.33110108633816,0.23416757161469745,0.4075210765204725,55.94792932071645,-0.01714648422575528,0.39693231240859006,103.10035976858552
0,1,0.810573795792947,-0.6072584806960805,0.0,-0.08463457280145269,-0.28804033784811206,30.68919692034989,-0.2187183420942927,0.024710191832000697,35.63140621727145,-0.2873053736954945,-0.21524871469224233,37.143184641922375,0.04471916629080522,0.051391953892965594,44.85991352896468,-0.24952301111701214,-0.29765844172163247,66.4947408250142
0,1,0.27572121600138666,-0.9320326393802832,0.0,0.007478008086781868,-0.6062618960441672,0.7510994300066196,0.04344176107275943,0.5210941726676289,1.2596313810915558,-0.2722538631265148,0.0949072747392492,16.987053778341302,-0.6454857460221554,-0.2404910658146503,20.931743902634757,0.3590307711787496,0.14330481386713567,40.23691708039924
0,1,-0.25728079833539264,0.9671839921287722,0.0,-0.5899575150445536,-0.13180390199362807,2.2893677459181654,0.27284356624692185,-0.3083876361898604,2.634910185924394,0.4234057552815351,0.16393456895106504,9.03352960751622,0.5698825748077747,0.032742739375660065,12.816751187065321,0.3723200349638235,0.014146941956577813,15.715650594111274
0,1,0.3678950835022843,0.9035823088976105,0.0,-0.9747983213801075,0.04404821711997092,1.03372684289951,-0.11356611623540372,0.08275404209138404,2.0164236581427293,-0.28706349219937793,-0.0859303928498927,2.2374703430848655,0.5112901644773156,-0.22203991457103295,15.959725025989433,-0.18504396850607968,0.48140075408063016,50.27435454641323
0,1,0.5610565921853654,0.39057238961242596,0.0,0.11839279096666673,-0.01149282246192368,0.4581328577967412,0.2498460099054496,0.2364862547436311,8.21271665812319,0.7724282272938043,-0.037805212786350344,41.93678762242361,-0.05237985024746529,-0.46134129822481884,42.578519136401766,-0.4323434657594583,0.10407003598647366,112.07308871011575
0,1,-0.23996393983442266,1.2372938456951412,0.0,-0.21196670180474397,-0.42208166441450357,4.148999263511264,0.17051844078791803,0.11815814036721116,11.61321461995248,-0.2924599766515245,-0.20549789803129448,28.703529856084906,0.12341618393245514,-0.0713814023928291,57.322468711608025,0.7184577266206162,0.3016450208865816,224.26198397722314
0,1,0.4814562422957721,0.5655144247654108,0.0,-0.2657716496121685,0.5200407648977518,8.01260927060354,-0.003222204409256371,0.40292016486097243,8.666215656344136,-0.2549704796476645,-0.17876442926026934,12.461386602964275,-0.29503554655427544,0.15081886304834632,18.871164467495912,0.08812673800785707,-0.025482947339315845,67.12472083107905
0,1,-0.3003948067965775,1.150766148980243,0.0,-0.14887305859680852,0.31354422287486716,3.689524597837527,0.10874444884892076,-0.1225637041260315,7.0685235582450385,0.3096802810636154,-0.0007781460748075009,12.143168567956618,-0.23605490905575738,-0.17916846148289509,23.631751050608862,0.07599339854721117,-0.03459641081277305,52.738446219940975
0,1,0.4709373738945976,-0.16520047491549977,0.0,0.2574055220414701,-0.3628346808245777,11.382711019105434,-0.5164626476735916,-0.0009096189370202956,17.61584510974815,0.22139737083066013,-0.2731006043240447,24.03337459661502,-0.2154730993008211,-0.1470999424701224,28.20377102097698,0.07284304445648677,-0.2881208002038074,41.10973421920313
0,1,1.0935759060070815,0.024520956326013837,0.0,0.10369457498969668,0.20778763703804953,2.358888635870259,-0.256374638606921,-0.21644771444929908,8.015807557772153,-0.13158580135863074,0.71099849447526,41.03263046448309,0.041122961316745865,-0.010029840085242894,47.11177953022287,-0.10883595563306314,-0.0008710488746024227,111.4291504008342
0,1,0.3705929344540088,0.8114305897235348,0.0,0.17796944010705346,-0.125653617176064,4.200767747560158,-0.5710099643895039,0.282897662198751,15.237087560381163,0.0887037586683955,0.294575813206492,46.72695977597976,-0.1717069218238554,0.2818613111020529,50.39774492886983,0.053337753269638064,-0.25053123285875223,74.9211325333548
0,1,-0.2590880144761772,-1.2261361715571555,0.0,-0.093737900908371,-0.2574735862580635,2.0072728370282817,-0.7551444756661232,-0.2862720315721252,3.1675243486911207,0.6301516369231517,-0.21681835659910517,20.076047521065387,0.2273833750145916,0.454369775771372,22.527913171945432,-0.2461348488545424,-0.1620246645072258,77.83714143531627
0,1,-0.4076436154424213,-0.7899994558444191,0.0,-0.2943334959682883,0.18293921544142958,5.565796774460609,-0.2931402036515909,-0.13653857502099342,13.966771506732627,-0.0589438954255883,0.03520861223259328,19.733912425530992,0.4186949134033809,-0.21821971866690132,24.60056873287776,0.09409549046546493,-0.6158958733139569,37.81852101733514
0,1,-0.18557961495656583,-1.5340880087766378,0.0,-0.30619323901556045,0.020219155951305814,10.676299064688084,0.17097983743288875,0.3452712729304278,18.87441292524053,-0.003578952859200915,-0.13401764972544725,43.7196107349125,0.11071760157767468,0.07261207217195222,66.46416804871852,0.04673629481860602,0.4686561582790105,112.08927010281319
0,1,0.7044074864434356,-0.5155042563681168,0.0,-0.16914803171935647,0.13857546049369773,0.8477853278600769,-0.1296085978174622,0.01111324724977486,4.6183823639800385,-0.02732385214614296,0.042425841923534505,27.535580363289192,-0.13258782504835076,-0.009878396567230288,65.45561780187272,-0.11825828447451929,0.1572054968578447,91.16320623875066
0,1,-0.8169998933140873,-0.05345126623744556,0.0,-0.50749376299845,0.012731258177641877,8.589151724196727,0.5781538177625705,-0.49092362287417723,9.837406748207032,0.5186274270059416,0.06694306471684686,13.099988333034458,-0.16171338518094885,0.10527416292711952,13.878008476534319,-0.16273381465281656,0.1505956110246728,16.786077551944228
0,1,0.8326803289082582,0.945576771925974,0.0,0.07331366437659526,-0.3137268162970538,0.006099406353691883,0.17810828813994464,0.03919310104219417,7.635855669739138,0.22414576831199182,-0.020979158482936577,9.01720790498085,0.020304171008247864,-0.5699973428220234,64.91046284495305,-0.002252490970412177,0.032391503471989935,98.60712667449258
0,1,-0.8380911787577042,0.37664680206698103,0.0,-0.19313698860740475,-0.2523397143213183,0.5909260017915177,0.11759016319479303,0.04921453624733166,11.24662506626498,-0.2128241977651221,0.2736829772803707,15.072728609017013,-0.3508966308887506,-0.03638237583896025,31.964847149119212,-0.2380895843244519,-0.03121080930420348,46.953554855962835
0,1,1.1410367283076084,-0.19296967988049568,0.0,-0.18972760985078904,0.09959483570951139,6.0515026064198185,0.3143434824979787,-0.611336520578355,10.689669464675536,-0.25834131678370376,0.4061458069076339,41.601607627756735,-0.5488262686677168,-0.00964378920986168,41.77242109928963,0.15763187815557925,0.12126392143127987,92.67430787580174
0,1,-0.7621372138821632,-0.009514347881345198,0.0,-0.2498807004283817,0.11598677844403973,7.971243630821476,0.08560763793330389,0.492656946625468,15.384887068162337,0.2531296580127045,-0.343880437438252,18.769271153250074,-0.25802900563486353,0.12154722412140634,43.55408202703592,0.06054673261948938,-0.021076698186513605,45.09910983716868
0,1,-1.136583905171929,-0.19478370398517172,0.0,0.3808656303580292,0.108700902890841,1.9087829587013327,-0.47892278491680906,-0.2759316165797745,8.188918050192848,0.13849034575395458,-0.07496881692892557,19.590062651654108,0.11137022105927517,0.13773644784239963,42.43392418455057,0.09149500116646483,-0.2333001060357008,43.29499776368674
0,1,0.5893768461681693,-0.48067153550266717,0.0,-0.03622225054307424,0.33688801674175417,0.10165151372201287,-0.19928746447309453,0.1790113927395069,3.386140805700183,0.38142800217171086,-0.19253353292884712,7.991568288981387,-0.21057193222669104,0.09242004279399402,13.934219794736208,-0.37697149145514575,0.2034780168567078,22.437969142087024
0,1,-0.9516599894079822,-0.07648279740536912,0.0,0.3605063663424153,-0.7560918720008598,2.5589348185175567,0.5475973693750149,-0.46909633283100644,3.070617308962067,-0.6140555261828505,0.006228245750005246,7.752570586284875,0.05076259292379781,0.3602702360396132,16.207746430931817,0.29151449792804807,-0.46252216626856885,100.5945619991467
0,1,0.44567389863496903,-1.4726003983820148,0.0,-0.5284620552415215,0.061960833116198155,3.2505148495723417,-0.41991517107772786,0.03917818680317303,10.46930309796234,-0.2468998158454535,0.47400980765700707,21.75229096436232,-0.09666103879510507,0.12227201251705913,32.745699338591805,0.05906223391872207,0.2866434664608187,44.91075197802212
0,1,-1.2579531737979777,-0.030949128810978596,0.0,0.6629128239759539,-0.16943003950975752,16.109419495425975,0.21608127299806523,-0.007583846187912163,17.17728104809037,-0.6200690911627291,-0.5486085237071874,23.76166056235585,-0.14222221199216822,0.10334435174248949,39.767393108656314,0.21687363597850048,0.11939475394476431,106.74007544712933
0,1,-0.708053507467,-0.5699633766223384,0.0,-0.22975044947202183,-0.013298287027275917,16.234729437984768,0.14368575975254286,0.6681003836514103,26.411988944965515,0.04285104819462199,-0.11998543713780668,40.6062561313093,-0.02846964239969183,-0.009220114049163855,41.82542126930835,0.041146318571822826,-0.6122902943982639,105.61516925648222
0,1,-0.4865911993923783,-0.7923831131537855,0.0,-0.0725043677632967,-0.297477226224134,11.628093059546686,0.20594509884234327,-0.25135696369657157,20.020924079921706,-0.06138489293325271,-0.41388351415667685,22.53000809691448,-0.09625079816166049,0.11185389617858521,59.075568801094,-0.054947663860268885,0.25200498707341423,62.59441621745582
0,1,-1.12262628694907,-0.544761161470154,0.0,0.16721658698195216,-0.3004737893085937,3.9608084740545415,-0.17361831865257973,0.26350060036567124,16.065377590623303,-0.2757623831938666,-0.12914427196307263,20.87906638604156,-0.27198238563457333,-0.029790748998398023,47.60906797010929,0.30200241101745934,0.1849250293100955,101.65998176895451
0,1,0.40147311973259886,-0.16271043938099605,0.0,0.07596457042195935,-0.12983823458896537,13.888868161642431,0.1504487046934705,0.0127724772860429,15.778499106192537,0.18904332416346242,0.13306122299138065,16.82901196110706,-0.6259192312599509,0.6755731694337049,23.256364769895814,-0.2275657709046331,0.36871545063798394,143.84998657292752
0,1,-0.8891505564716694,0.12620841685999767,0.0,0.5938641909932265,0.10085813969654327,2.032586514820844,0.16613008095766246,-0.19528359495024378,8.487524064708612,0.04564996429084116,-0.3778643987871745,25.14630467767358,0.14410004759973805,-0.0937353468182812,36.23408774965722,-0.051823861273785375,0.23013811040858134,49.4020144889337
0,1,1.0836258293604528,0.21788669978740183,0.0,-0.3524820873641673,-0.24518206527606823,1.2445195644719584,-0.07202897369046823,-0.09759342383784395,1.3426813495875836,0.27516387439339374,-0.052128774906196565,29.305825289962552,-0.08402025057909338,-0.12981969416152583,81.29909961880855,0.11899520927886732,-0.028559129604451484,89.28508844912167
0,1,0.29789202700983436,0.17467638165235289,0.0,0.03772085655895442,0.7644316765132453,1.4206785310365895,0.42860150990140633,0.02356997644634637,13.750333595863612,-0.02221875205743945,-0.22723059881141316,14.047270275784467,-0.48789567689153956,-0.06743993393868607,16.72566628641086,0.030793809569766684,0.2210842199255124,38.43026389264905
0,1,-0.7110701477817225,0.6876713636644363,0.0,0.011769772809876455,-0.3583795207166336,2.7242591563233276,-0.039275201212445585,-0.32947733911239435,7.692658285695275,0.7902527487537117,0.26439385892235756,9.68920632379936,-0.7325494267397679,0.796614977656609,9.836635659197972,-0.274120280261364,0.08585074247666834,33.651456326282116
0,1,0.3116185935545935,0.20820180470603056,0.0,0.6817509698392468,-0.13458067698187237,1.9430519128237265,-0.06558460171768157,-0.36056862778414467,7.671953402723451,-0.19636477481557255,0.3649906276294632,8.211673415389223,0.1740803856438169,-0.6612369336256896,13.795675466737267,0.16591648864689604,0.12025003650712235,79.4224517222393
0,1,-0.41480712109889245,-0.33108413539512827,0.0,0.6877807957745905,0.06799198966161163,6.945216288339207,-0.09146545430156969,0.3990326064223103,13.133673513380874,-0.23215777891763265,0.6408123402343233,59.56720692393117,-0.37483463856536475,-0.04141665558917169,86.41159706117182,0.10619216414919301,-0.050010903844627586,110.36458732454392
